isocode	concept	form	wordLength	longestClusterLength	vowConsRatio
ddo	DONATE	tet͡ɬa	4	2	0.6875
ddo	PRAISE	ret͡sʼ boda	8	2	0.7619047619047619
ddo	KISS	bit͡sʼa	4	1	1.0
ddo	WAKE UP	bizira	6	1	1.0
ddo	SHOW	bikara	6	1	1.0
ddo	TEACH	mˤoɬa	4	1	1.8333333333333335
ddo	RAISE (A CHILD)	ɡiezi boda	10	1	1.2380952380952381
ddo	URGE (SOMEONE)	beswakʼa	6	1	2.666666666666667
ddo	URGE (SOMEONE)	ʕedeʕizi boda	13	1	1.0
ddo	INVITE	χoda	4	1	1.0
ddo	JOIN	dandiɬizi boda	14	2	0.8611111111111112
ddo	MEET	keze boda	9	1	1.0
ddo	PLAY	kʼeʃanada	8	1	1.3125
ddo	SING	q͡χat͡ɬa	4	2	0.5238095238095238
ddo	DANCE	ɬot͡ʃja	5	3	0.5238095238095238
ddo	DANCE	ɬot͡ʃjada	7	3	0.6153846153846154
ddo	RESCUE	χasar boda	10	2	0.8076923076923077
ddo	GUARD	aχranɬi roda	12	2	0.8387096774193549
ddo	PROTECT	t͡sʼiunzi boda	11	2	1.0
ddo	BRAWL (FIGHT)	biħanada	8	1	1.0
ddo	SHOOT	t͡sʼat͡ɬa	4	2	0.6875
ddo	WIN	bˤeʒa	4	1	1.8333333333333335
ddo	MAKE ANGRY (ANNOY)	biχzi boda	10	2	0.8076923076923077
ddo	BEAT	bokʼa	4	1	1.8333333333333335
ddo	STING	t͡ʃialia	6	2	1.3125
ddo	STING	t͡ʃiˤalia	6	2	1.0
ddo	STEAL	rokʼeɬa	6	1	1.4545454545454546
ddo	DISTURB	miʃijat boda	12	2	0.8387096774193549
ddo	BOTHER (HARASS)	raħat beχura	12	2	0.8387096774193549
ddo	HIDE (CONCEAL)	baɬɡoɬi roda	12	2	0.8387096774193549
ddo	BETRAY	ħilla boda	9	1	1.0
ddo	KILL	beχura	6	1	1.0
ddo	KILL	ʁutʼra	5	1	1.0
ddo	DWELL (LIVE, RESIDE)	bit͡ʃa	4	2	0.6875
ddo	WORK (ACTIVITY)	qʼo boda	7	1	1.0
ddo	WORK (ACTIVITY)	ħaltʼi boda	10	1	1.0
ddo	WORK (ACTIVITY)	ħaltʼizi boq͡χa	12	2	0.8387096774193549
ddo	GATHER	betʼura	6	1	1.4545454545454546
ddo	PICK	betʼura	6	1	1.4545454545454546
ddo	FISHING	biq͡χa	4	2	0.6875
ddo	HERD (SOMETHING)	biʃra	5	2	0.6875
ddo	DRIVE (CATTLE)	boχira	6	1	1.0
ddo	TIE UP (TETHER)	bit͡sʼa	4	1	1.0
ddo	FEED	biʃra	5	2	0.6875
ddo	FEED	biʃera	6	1	1.0
ddo	DRAW MILK	tʼetʼa	4	0	11.0
ddo	CHOP	tʼitʼi ret͡ʃʼa	9	1	1.909090909090909
ddo	RIPEN	bija	4	1	1.0
ddo	COOK (SOMETHING)	ħadurɬi roda	12	2	0.8387096774193549
ddo	BOIL (SOMETHING)	baħira	6	1	1.0
ddo	BAKE	eʃada	5	1	1.4545454545454546
ddo	FRY	eʃada	5	1	1.4545454545454546
ddo	STIR	ɬeɬa	4	1	1.0
ddo	SEW	bˤaq͡χa	4	2	1.0
ddo	DYE	biħa	4	1	1.0
ddo	CLEAN (SOMETHING)	bot͡sʼura	6	1	1.0
ddo	WASH	esada	5	1	1.4545454545454546
ddo	WIPE	bot͡sʼura	6	1	1.0
ddo	RINSE	t͡ʃokt͡ɬada	7	3	0.5161290322580645
ddo	SWEEP	bˤat͡ɬa	4	2	1.0
ddo	BATHE	esanada	7	1	1.3125
ddo	PUT ON	ʃet͡ɬʼa	4	1	1.0
ddo	COMB (VERB)	biħa	4	1	1.0
ddo	DECORATE	biɡkʼa	5	1	1.0
ddo	DECORATE	t͡ʃʼuħarikʼa	8	1	1.3125
ddo	SAY	et͡ɬa	3	2	1.0
ddo	SPEAK	bat͡ɬʼira	6	1	1.0
ddo	TALK	χabarjada	9	2	0.8076923076923077
ddo	CHAT (WITH SOMEBODY)	bat͡ɬʼa	4	1	1.0
ddo	CHAT (WITH SOMEBODY)	χabarjada	9	2	0.8076923076923077
ddo	ASK (INQUIRE)	esira	5	1	1.4545454545454546
ddo	ASK (REQUEST)	χoda	4	1	1.0
ddo	ASK (REQUEST)	esira	5	1	1.4545454545454546
ddo	ASK (REQUEST)	hari boda	9	1	1.0
ddo	TELL	esa	3	1	1.8333333333333335
ddo	CONVEY (A MESSAGE)	esa	3	1	1.8333333333333335
ddo	CALL BY NAME	t͡sʼi tet͡ɬa	7	2	0.7619047619047619
ddo	CALL BY NAME	t͡sʼi era	6	1	1.4545454545454546
ddo	CALL	ɡot͡ɬʼa	4	1	1.0
ddo	BOAST	bˤut͡ɬʼira	6	1	1.4545454545454546
ddo	THINK (REFLECT)	urʁizi boq͡χa	11	2	0.8387096774193549
ddo	BELIEVE	buʒizi boq͡χa	11	2	0.8387096774193549
ddo	NOTICE (SOMETHING)	t͡ʃuq͡χa	4	2	0.5238095238095238
ddo	RECOGNIZE (SOMEBODY)	bijra	5	2	0.6875
ddo	RECOGNIZE (SOMEBODY)	t͡ʃuq͡χa	4	2	0.5238095238095238
ddo	RECOGNIZE (SOMEBODY)	t͡ʃʼaɬa	4	1	1.0
ddo	UNDERSTAND	t͡ʃʼaɬa	4	1	1.0
ddo	LEARN	tʼetʼra	5	1	1.8333333333333335
ddo	KNOW (SOMETHING)	bija	4	1	1.0
ddo	REMEMBER	bit͡ʃa	4	2	0.6875
ddo	FORGET	ʃut͡ɬʼa	4	1	1.0
ddo	MEASURE	basada	6	1	1.0
ddo	COUNT	tʼetʼra	5	1	1.8333333333333335
ddo	CALCULATE	rikʼzi boda	10	1	1.0
ddo	READ	tʼetʼra	5	1	1.8333333333333335
ddo	PAINTING	surat boda	10	2	0.8076923076923077
ddo	WRITE	t͡sʼaχa	4	1	1.0
ddo	BUY	bisa	4	1	1.0
ddo	SELL	tet͡ɬa	4	2	0.6875
ddo	ENDURE	ijaħ boda	9	2	1.0
ddo	ENDURE	t͡ɬʼwˤat͡ʃʼaniɬa	8	1	1.0
lbe	EYE	ja	2	1	1.0
lbe	EAR	wit͡ʃʼi	4	1	1.0
lbe	NOSE	maj	3	1	0.5454545454545454
lbe	MOUTH	qʼat͡sʼ	3	1	0.5454545454545454
lbe	TOOTH	kːart͡ʃːi	5	2	0.6875
lbe	TONGUE	maz	3	1	0.5454545454545454
lbe	LIP	murt͡ʃːi	5	2	0.6875
lbe	CHEEK	t͡ʃʼaw	3	1	0.5454545454545454
lbe	FACE	laʒin	5	1	0.6875
lbe	FOREHEAD	nentːabakʼ	8	2	0.7619047619047619
lbe	HAIR	t͡ʃʼara	4	1	1.0
lbe	MOUSTACHE	sːirsːiltːu	7	2	0.7619047619047619
lbe	BEARD	t͡ʃʼiri	4	1	1.0
lbe	CHIN	luntːubakʼ	8	2	0.7619047619047619
lbe	JAW	χːint͡ʃulul	8	3	0.6153846153846154
lbe	THROAT	qʼaqʼari	6	1	1.0
lbe	NECK	sːursːu	4	1	1.0
lbe	NAPE (OF NECK)	maq͡χabakʼ	7	2	0.7619047619047619
lbe	HEAD	bakʼ	3	1	1.0
lbe	BACK	tːilikʼ	5	1	1.0
lbe	BELLY	ljaqʼa	5	2	0.6875
lbe	NAVEL	t͡sʼumukːutʼ	7	1	1.0
lbe	BREAST	kːukːu	4	1	1.0
lbe	CHEST	q͡χazam	5	2	0.5238095238095238
lbe	SHOULDER	q͡χat͡ʃʼ	3	2	0.37499999999999994
lbe	ARM	ka	2	1	1.0
lbe	ELBOW	sːjurq͡χ	5	3	0.23076923076923075
lbe	HAND	bartka	6	3	0.5238095238095238
lbe	PALM OF HAND	q͡χat	3	2	0.37499999999999994
lbe	PALM OF HAND	bitʼjanq͡χ	7	3	0.4230769230769231
lbe	FINGER	kʼisːa	4	1	1.8333333333333335
lbe	FINGERNAIL	mix	3	1	0.5454545454545454
lbe	FINGERNAIL OR TOENAIL	mix	3	1	0.5454545454545454
lbe	TOE	kʼisːa	4	1	1.8333333333333335
lbe	FOOT	t͡ʃʼant͡ʃːan	6	2	0.5238095238095238
lbe	HEEL	niqʰːa	4	1	1.0
lbe	KNEE	nik	3	1	0.5454545454545454
lbe	THIGH	ʒira	4	1	1.0
lbe	LEG	t͡ʃːan	3	1	0.5454545454545454
lbe	BODY	t͡ʃurχ	4	2	0.2857142857142857
lbe	SKIN	burt͡ʃu	5	3	0.5238095238095238
lbe	BLOOD	oˤ	1	0	1.0
lbe	VEIN	tunnu	4	1	1.0
lbe	TENDON	xːa	2	0	5.999999999999999
lbe	BONE	tːarkʼ	4	1	0.5454545454545454
lbe	BRAIN	nja	3	2	0.5454545454545454
lbe	HEART	dakʼ	3	1	1.0
lbe	HEART	qʰːjukʼ	4	2	0.5454545454545454
lbe	STOMACH	ljaqʼa	5	2	0.6875
lbe	BREATH	sːiħ lasawu	10	2	0.8076923076923077
lbe	BREATH	sːiħ bihawu	10	2	0.8076923076923077
lbe	HUNGER	kːaʃi	4	1	1.0
lbe	TEAR (OF EYE)	maqʼ	3	1	0.5454545454545454
lbe	TASTE	tʼin	3	1	1.0
lbe	TASTE	tʼaaˤn	4	1	1.0
lbe	SLEEP (STATE)	ʃanu	4	1	1.0
lbe	DREAM	makʼru	5	1	1.0
lbe	SKY	sːaw	3	1	0.5454545454545454
lbe	SUN	barʁ	4	2	0.37499999999999994
lbe	MOON	barz	4	2	0.37499999999999994
lbe	STAR	t͡sʼuku	4	1	1.0
lbe	AIR	hawa	4	1	1.0
lbe	WIND	mart͡ʃ	4	3	0.2857142857142857
lbe	WAVE	ɕːatʼi	4	0	11.0
lbe	WATER	ɕːin	3	1	1.0
lbe	ROCK	t͡ʃaru	4	2	0.6875
lbe	GROUND	aˤrɕːi	3	1	1.0
lbe	EARTH (SOIL)	aˤrɕːi	3	1	1.0
lbe	DUST	χːit	3	1	1.0
lbe	SMOKE (EXHAUST)	purkʼu	5	1	1.0
lbe	SPARK	pijah	5	1	0.6875
lbe	FIRE	t͡sʼu	2	1	1.0
lbe	LIGHT (RADIATION)	t͡ʃani	4	2	0.6875
lbe	SHADE	χːjut	4	1	0.5454545454545454
lbe	WEATHER	hawa	4	1	1.0
lbe	FOG	ʃarx tːurlu	10	3	0.5161290322580645
lbe	CLOUD	tːurlu	5	2	0.6875
lbe	RAIN (PRECIPITATION)	ʁaral	5	1	0.6875
lbe	SNOW	marχːala	7	1	1.0
lbe	ICE	mikʼ	3	1	1.0
lbe	FROST	djarqʰːu	6	2	0.5238095238095238
lbe	FROST	zamhar	5	2	0.5238095238095238
lbe	COLD (CHILL)	djarqʰːu	6	2	0.5238095238095238
lbe	HEAT	kʼiriʃiwu	8	1	1.3125
lbe	HOARFROST	sil	3	1	0.5454545454545454
lbe	HOARFROST	bursa	4	2	0.6875
lbe	RAINBOW	sːurul kːurtːa	11	2	0.6774193548387097
lbe	THUNDER	qʰːuw	3	1	0.5454545454545454
lbe	CURRENT (STREAM)	ɨˤqʼinanawu	9	1	1.0
lbe	FOAM	xama	4	1	1.0
lbe	DIRT	qʼjarqʼi	6	2	0.5238095238095238
lbe	LAKE	bjar	4	2	0.37499999999999994
lbe	SWAMP	kunt͡sʼa	5	2	0.6875
lbe	PASTURE	qʼan	3	1	0.5454545454545454
lbe	FOREST	wat͡sʼa	4	1	1.0
lbe	HILL	bakʼu	4	1	1.8333333333333335
lbe	MOUNTAIN	zuntːu	5	2	0.6875
lbe	SUMMIT	mit͡sʼ	3	1	0.5454545454545454
lbe	CAVE	nuχ	3	1	0.5454545454545454
lbe	PRECIPICE	sun	3	1	0.5454545454545454
lbe	SPRING (OF WATER)	dajdixu	7	2	0.7619047619047619
lbe	SPRING (OF WATER)	bakʼ	3	1	1.0
lbe	RIVER	neχ	3	1	0.5454545454545454
lbe	SHORE	zuma	4	1	1.0
lbe	COAST	zumainχalu	10	2	1.0
lbe	COAST	zumanit͡sʼalu	10	1	1.0
lbe	MAINLAND	qʼiri	4	1	1.0
lbe	SEA	xːiri	4	1	1.8333333333333335
lbe	ISLAND	ʒazira	6	1	1.0
lbe	FLOWER	tʼutʼi	4	0	11.0
lbe	GRASS	urtːu	4	2	1.0
lbe	ROOT	marχːa	5	1	1.0
lbe	TREE	murx	4	2	0.37499999999999994
lbe	TREE TRUNK	tːart͡sʼ	4	2	0.37499999999999994
lbe	BARK	kːamara	6	1	1.0
lbe	BRANCH	matʼi	4	1	1.8333333333333335
lbe	LEAF	t͡ʃʼapʼi	4	1	1.8333333333333335
lbe	BIRCH	kʼjalaħi	7	1	1.0
lbe	BIRCH	kʼjalaħilul murx	15	2	0.6341463414634148
lbe	PINE	tːar	3	1	0.5454545454545454
lbe	PINE	tːarlil murx	11	2	0.4444444444444445
lbe	WILLOW	ɕːawɕːi	4	1	1.8333333333333335
lbe	FIR	tːarlil murx	11	2	0.4444444444444445
lbe	HORN (ANATOMY)	q͡χi	2	2	0.5454545454545454
lbe	FEATHER	leluχːul tʼimu	12	1	1.2380952380952381
lbe	FUR	burt͡ʃu	5	3	0.5238095238095238
lbe	WING	q͡χa	2	2	0.5454545454545454
lbe	WING	χːurupʼajral tʼimu	15	2	1.1923076923076923
lbe	CLAW	mix	3	1	0.5454545454545454
lbe	PAW	χːjapːa	5	1	1.0
lbe	TAIL	maʁ	3	1	0.5454545454545454
lbe	EGG	kːunuk	5	1	0.6875
lbe	NEST	kjuru	5	2	0.6875
lbe	LAIR	t͡suqʰːukːutʼ	7	2	0.7619047619047619
lbe	ANIMAL	ħajwan	5	1	1.0
lbe	FLOCK (OF ANIMALS)	ɡazu	4	1	1.0
lbe	COW	oˤl	2	1	0.16666666666666669
lbe	BULL	nit͡s	3	2	0.37499999999999994
lbe	HORSE	t͡ʃu	2	2	0.5454545454545454
lbe	SHEEP	tːa	2	1	1.0
lbe	PIG	dunʁuz	6	2	0.5238095238095238
lbe	DOG	kːat͡ʃːi	4	1	1.0
lbe	CAT	t͡ʃːitu	4	1	1.0
lbe	BEAR	t͡suʃa	4	2	0.6875
lbe	SQUIRREL	bjurχtːukːu	9	3	0.5161290322580645
lbe	ELK	nit͡s-bjurin	9	4	0.4444444444444445
lbe	FOX	t͡sult͡ʃʼa	5	2	0.5238095238095238
lbe	FOX	kut͡ʃa t͡sult͡ʃʼa	10	2	0.5833333333333334
lbe	HARE	bjurχ	5	2	0.2857142857142857
lbe	MOUSE	kʼulu	4	1	1.8333333333333335
lbe	WOLF	bart͡sʼ	4	2	0.37499999999999994
lbe	BIRD	leluχːi	6	1	1.4545454545454546
lbe	SWARM (OF BIRDS)	huq͡χala	6	2	0.7619047619047619
lbe	CHICKEN	aˤnakʼi	5	1	1.8333333333333335
lbe	ROOSTER	aʒari	5	1	1.4545454545454546
lbe	GOOSE	qʰːaz	3	1	0.5454545454545454
lbe	EAGLE	barzu	5	2	0.6875
lbe	DUCK	urdak	5	2	0.6875
lbe	OWL	isu	3	1	1.8333333333333335
lbe	OWL	t͡ʃːikːumjaw	8	2	0.6153846153846154
lbe	CRANE	qʼuruqʼ	5	1	0.6875
lbe	CROW	q͡χatʼu	4	2	1.0
lbe	CUCKOO	t͡ʃːikːu	4	1	1.0
lbe	SWAN	urtːil qʰːaz	9	2	0.6153846153846154
lbe	FISH	t͡ʃawaq͡χ	5	2	0.4230769230769231
lbe	SNAKE	ʃatːa	4	1	1.0
lbe	WORM	qʼjunuqʼaj ʃatːa	13	2	0.7222222222222222
lbe	SPIDER	χːjalt͡su	6	3	0.5238095238095238
lbe	ANT	mitʼiqʼuqʼu	8	1	1.3125
lbe	MOSQUITO	mit͡ʃʼak	5	1	0.6875
lbe	FLY (INSECT)	zimiz	5	1	0.6875
lbe	BUTTERFLY	t͡ʃʼimut͡ʃʼali	8	1	1.0
lbe	BERRY	ħallil aq͡χulsːa	11	2	0.8387096774193549
lbe	APPLE	hiwt͡ʃ	4	3	0.2857142857142857
lbe	MUSHROOM	tːukːul iis	8	1	0.7619047619047619
lbe	ONION	lat͡ʃːul t͡ʃsmusul bakʼ	16	3	0.6341463414634148
lbe	SEED	hanna	4	1	1.0
lbe	GRAIN	qʰːama	4	1	1.0
lbe	HAY	χːuluw	5	1	1.0
lbe	SKIN (OF FRUIT)	kːirtːu	5	2	0.6875
lbe	PIT (POTHOLE)	kʼalanɡ	6	2	0.6875
lbe	TRAP (PITFALL)	qʰːatʼa	4	1	1.8333333333333335
lbe	NOOSE	ħatʼ	3	1	1.0
lbe	FOOTPRINT	ʃa	2	1	1.0
lbe	ASH	laχ	3	1	0.5454545454545454
lbe	IRON	maχ	3	1	0.5454545454545454
lbe	GOLD	musi	4	1	1.0
lbe	SILVER	art͡su	4	3	0.6875
lbe	COAL	kʼalaʃ	5	1	1.0
lbe	COAL	q͡χurut͡ʃʼ	5	2	0.5238095238095238
lbe	GLASS	pjurun	6	2	0.5238095238095238
lbe	CLAY	sina aˤrɕːi	8	1	1.0
lbe	SAND	qʰːun	3	1	0.5454545454545454
lbe	PERSON	insan	4	2	0.6875
lbe	MAN	t͡ʃuw	3	2	0.37499999999999994
lbe	MAN	adimina	7	1	1.3125
lbe	WOMAN	ɕːarsːa	4	1	1.8333333333333335
lbe	WOMAN	q͡χamitajpa	9	2	0.6774193548387097
lbe	CHILD (YOUNG HUMAN)	t͡ʃʼiwi oˤrt͡ʃʼ	8	2	0.5238095238095238
lbe	BOY	oˤrt͡ʃʼ	3	2	0.09090909090909091
lbe	BOY	burxin oˤrt͡ʃʼ	10	3	0.3548387096774194
lbe	GIRL	duʃ	3	1	0.5454545454545454
lbe	FAMILY	kulpat	6	2	0.5238095238095238
lbe	GRANDFATHER	tːatːa	4	1	1.0
lbe	GRANDFATHER	nitːil pːu	8	2	0.7619047619047619
lbe	GRANDMOTHER	butːal ninu	10	2	0.8076923076923077
lbe	PARENTS	ninu-pːu	6	1	1.0
lbe	FATHER	pːu	2	1	1.0
lbe	MOTHER	ninu	4	1	1.0
lbe	SON	ars	2	2	0.5454545454545454
lbe	DAUGHTER	duʃ	3	1	0.5454545454545454
lbe	BROTHER	usːu	3	1	1.8333333333333335
lbe	SISTER	sːu	2	1	1.0
lbe	UNCLE	butːausːu	7	1	1.3125
lbe	AUNT	butːal sːu	8	2	0.7619047619047619
lbe	HUSBAND	las	3	1	0.5454545454545454
lbe	WIFE	ɕːar	3	1	1.0
lbe	WIFE	ɕːarsːa	4	1	1.8333333333333335
lbe	JOY	ʃadʃiwu	6	1	1.4545454545454546
lbe	JOY	χːariʃiwu	8	1	1.3125
lbe	LAUGHTER	q͡χjaq͡χawu	7	3	0.5161290322580645
lbe	HAPPINESS	taliħ	5	1	0.6875
lbe	GRIEF	dard	4	2	0.37499999999999994
lbe	SPIRIT	ruħ	3	1	0.5454545454545454
lbe	THOUGHT	pikri	5	2	0.6875
lbe	MEMORY	dakʼnij lit͡ʃʼawu	13	2	0.8387096774193549
lbe	MIND	aˤqʼlu	4	2	0.5454545454545454
lbe	MEANING	mjaʔna	6	2	0.5238095238095238
lbe	REASON	bahana	6	1	1.0
lbe	TRUTH	tʼajlamur	8	2	0.7619047619047619
lbe	TRUTH	ħaqʼmur	6	2	0.5238095238095238
lbe	CONVERSATION	iχtilat	7	2	0.7619047619047619
lbe	FAIRY TALE	maha	4	1	1.0
lbe	STORY	χawar	5	1	0.6875
lbe	MESSAGE	χawar	5	1	0.6875
lbe	NEWS	χawar	5	1	0.6875
lbe	NAME	t͡sʼa	2	1	1.0
lbe	SPEECH	ʁalʁa	5	2	0.6875
lbe	LANGUAGE	maz	3	1	0.5454545454545454
lbe	VOICE	t͡ʃʼu	2	1	1.0
lbe	VOICE	t͡ʃʼukʼa	4	1	1.8333333333333335
lbe	WORD	maq͡χ	3	2	0.37499999999999994
lbe	SIGN	liʃan	5	1	0.6875
lbe	NOISE	t͡ʃʼu	2	1	1.0
lbe	SOUND OR NOISE	t͡ʃʼu	2	1	1.0
lbe	TONE (MUSIC)	t͡ʃʼu	2	1	1.0
lbe	SONG	balaj	5	1	0.6875
lbe	QUIET	dihalaɡru	9	2	0.8076923076923077
lbe	PEOPLE	il	2	1	1.0
lbe	PEOPLE	χalqʼ	4	2	0.37499999999999994
lbe	WORK (LABOUR)	zawu	4	1	1.0
lbe	GUEST	q͡χamalit͡ʃu	8	2	0.6774193548387097
lbe	GIFT	buχt͡ʃakarʃi	9	3	0.8076923076923077
lbe	GIFT	laʒinkːakːu	9	2	0.8076923076923077
lbe	GAME	tʼurkʼu	5	1	1.8333333333333335
lbe	COMPANIONSHIP	ʒjamat	6	2	0.5238095238095238
lbe	COMPANIONSHIP	kːuran	5	1	0.6875
lbe	FRIEND	dus	3	1	0.5454545454545454
lbe	COUNT (QUANTITY)	aˤdad	4	1	0.5454545454545454
lbe	KIND (THING)	ʒins	3	2	0.37499999999999994
lbe	PIECE	kasak	5	1	0.6875
lbe	PART	butʼa	4	1	1.8333333333333335
lbe	HALF	dat͡ʃʼi	4	1	1.0
lbe	CIRCLE	kjurɕːan	6	2	0.5238095238095238
lbe	CROSS	χːat͡ʃ	3	2	0.5454545454545454
lbe	LINE	ɕːwa	2	1	1.0
lbe	STROKE (OF PEN)	ɕːwa	2	1	1.0
lbe	GAP (DISTANCE)	manzil	6	2	0.5238095238095238
lbe	DISTANCE	manzil	6	2	0.5238095238095238
lbe	AREA	kʼanu	4	1	1.8333333333333335
lbe	PLACE (POSITION)	kʼanu	4	1	1.8333333333333335
lbe	SIDE	t͡ʃul	3	2	0.37499999999999994
lbe	SIDE	t͡ʃuluχalu	8	2	0.8076923076923077
lbe	MIDDLE	dja	3	2	0.5454545454545454
lbe	ITEM	zat	3	1	0.5454545454545454
lbe	THING	zat	3	1	0.5454545454545454
lbe	FRINGE	zuma	4	1	1.0
lbe	CORNER	murt͡sʼu	5	2	0.6875
lbe	TIP (OF OBJECT)	mit͡sʼ	3	1	0.5454545454545454
lbe	END (OF SPACE)	zuma	4	1	1.0
lbe	HOLE	kːutʼ	3	1	1.0
lbe	PATTERN	naqʼit͡ʃ	5	2	0.5238095238095238
lbe	LENGTH	laq͡χiʃiwu	8	2	0.8076923076923077
lbe	HEIGHT	laq͡χʃiwu	6	1	1.0
lbe	WEIGHT	dut͡sːin	5	1	0.6875
lbe	WEIGHT	kʼuʃiwu	6	1	1.4545454545454546
lbe	HEAP	bakʼu	4	1	1.8333333333333335
lbe	BOAT	lutkːa	5	2	0.6875
lbe	PADDLE	weslo	5	2	0.6875
lbe	PADDLE	t͡ʃʼatʼa	4	1	1.8333333333333335
lbe	SLED	t͡ʃana	4	2	0.6875
lbe	SLED	sankːa	5	2	0.6875
lbe	SKI	liʒardu	7	2	0.7619047619047619
lbe	CAMPFIRE	qʰːawtʼn	5	2	0.37499999999999994
lbe	LOAD	hiwu	4	1	1.0
lbe	WALK (MANNER)	nanawu	6	1	1.0
lbe	STEP	ʃa	2	1	1.0
lbe	NORTH	uχsːaw	4	1	1.0
lbe	NORTH	uχsːawnil t͡ʃuluχalu	16	3	0.782608695652174
lbe	SOUTH	qʼilwa	4	1	1.8333333333333335
lbe	WEST	barʁlaɡawal	11	3	0.5833333333333334
lbe	WEST	barʁlaɡawal t͡ʃul	15	3	0.5098039215686275
lbe	EAST	barʁbukːaj t͡ʃuluχalu	18	3	0.6428571428571429
lbe	WOOD	tʼama	4	1	1.8333333333333335
lbe	BOARD	taχta	5	2	0.6875
lbe	SLAB	ʁuni	4	1	1.0
lbe	SUPPORT (OF OBJECT)	halakʼu	6	1	1.4545454545454546
lbe	POST	qʰːaziq͡χ	5	2	0.5238095238095238
lbe	STICK	tːarx	4	2	0.37499999999999994
lbe	TUBE	burʁu	5	2	0.6875
lbe	HOUSE	qʰːatːa	4	1	1.0
lbe	HOME	qʰːatːa	4	1	1.0
lbe	STOVE	pat͡ʃ	3	2	0.37499999999999994
lbe	FLOOR	t͡ʃʼanqʰːatːa	7	2	0.7619047619047619
lbe	TABLE	ustːul	5	2	0.6875
lbe	CHAIR	kʼanu	4	1	1.8333333333333335
lbe	CRADLE	oˤrt͡ʃʼal kʼanu	10	2	0.7619047619047619
lbe	BED	taχ	3	1	0.5454545454545454
lbe	SHELF	t͡ʃʼamu	4	1	1.0
lbe	BOX	jaʃikʼ	5	1	1.0
lbe	BOX	qʰːurʃi	4	1	1.8333333333333335
lbe	WINDOW	t͡ʃʼawaxulu	8	1	1.0
lbe	DOOR	nuz	3	1	0.5454545454545454
lbe	DOOR	nuzqʼun	6	2	0.5238095238095238
lbe	GATE	qʰːapu	4	1	1.0
lbe	GATE	darwaza	6	1	1.4545454545454546
lbe	FENCE	dajhuzannu	8	2	0.8076923076923077
lbe	ROOF	maʁi	4	1	1.0
lbe	ROOF	t͡sʼijalu	6	1	1.0
lbe	LADDER	t͡ʃurtːu	5	2	0.5238095238095238
lbe	BROOM	t͡ʃʼatlu	5	2	0.6875
lbe	SPADE	bil	3	1	0.5454545454545454
lbe	SHOVEL	t͡ʃʼatʼa	4	1	1.8333333333333335
lbe	FORK	hisːilu	6	1	1.0
lbe	SPOON	qʰːusa	4	1	1.0
lbe	KNIFE	t͡ʃʼila	4	1	1.0
lbe	NAIL (TOOL)	mjar	4	2	0.37499999999999994
lbe	NET	qʰːeri	4	1	1.0
lbe	HOOK	qʰːit͡ʃa	4	2	0.6875
lbe	HANDLE	kujamu	6	1	1.0
lbe	LOCK	qʼunqʼula	7	2	0.7619047619047619
lbe	PICTURE	surat	5	1	0.6875
lbe	DOLL	sːixu	4	1	1.0
lbe	POUCH	t͡ʃantaj	6	2	0.4230769230769231
lbe	BUNDLE	hi	2	1	1.0
lbe	BUNDLE	qʰːar	3	1	0.5454545454545454
lbe	BUCKET	badra	5	2	0.6875
lbe	LID (COVER, CAP)	qʰːapaza	6	1	1.0
lbe	DISH	pjurunt͡ʃʼul	9	2	0.5161290322580645
lbe	DISH	tʼaħnikʼit͡ʃʼu	9	2	1.3125
lbe	SACK	qʰːap	3	1	0.5454545454545454
lbe	SACK	darwaɡ	5	1	1.0
lbe	CUP	piʒan	5	1	0.6875
lbe	CUP	pinʒan	5	1	1.0
lbe	CUP	inkirat͡ʃːatʼi	10	2	1.2380952380952381
lbe	CUP	t͡sint͡siltːal buʃqʰːap	16	3	0.42622950819672134
lbe	POT	kʼunkʼur	6	1	1.0
lbe	KETTLE	t͡ʃaɡ	3	2	0.37499999999999994
lbe	KETTLE	kʼunkʼur	6	1	1.0
lbe	MEAL	dukija	6	1	1.0
lbe	MEAL	dukin	5	1	0.6875
lbe	FOOD	dukra	5	2	0.6875
lbe	MEAT	dikʼ	3	1	1.0
lbe	MUSH	kːurt͡ʃ	4	3	0.2857142857142857
lbe	BREAD	t͡ʃːatʼ	3	1	1.0
lbe	SLICE	part͡ʃa	5	3	0.5238095238095238
lbe	FAT (ORGANIC SUBSTANCE)	aˤʁuʃiwu	7	1	1.0
lbe	BUTTER	nah	3	1	0.5454545454545454
lbe	BUTTER	laɡawu	6	1	1.0
lbe	SALT	t͡sʼwu	2	1	1.0
lbe	SOUP	naqʼ	3	1	0.5454545454545454
lbe	HONEY	nit͡sʼ	3	1	0.5454545454545454
lbe	MILK	nakʼ	3	1	1.0
lbe	TEA	t͡ʃjaj	4	3	0.2857142857142857
lbe	LEATHER	burt͡ʃu	5	3	0.5238095238095238
lbe	WOOL	pːal	3	1	0.5454545454545454
lbe	CLOTH	janna	4	1	1.0
lbe	NEEDLE (FOR SEWING)	χːalaχːi	6	1	2.666666666666667
lbe	THREAD	χːal	3	1	1.0
lbe	BUTTON	band	4	2	0.37499999999999994
lbe	KNOT	qʰːurq͡χ	4	3	0.2857142857142857
lbe	PAINT (PIGMENTS)	sir	3	1	0.5454545454545454
